vote_count,comment_count,description_length,summary_length,watch_count,priority_Critical,priority_Major,priority_Minor,priority_Trivial,issue_type_Short,reporter_brucem,reporter_cutting,reporter_dcreager,reporter_hammer,reporter_jbaldassari,reporter_jmhodges,reporter_lmartinking,reporter_massie,reporter_mpugachev,reporter_philip,reporter_phunt,reporter_pwendell,reporter_sbanacho,reporter_scott_carey,reporter_sharadag,reporter_thiru_mg,reporter_tomwhite,reporter_vnadkarni,duration
0.0,0.6931471805599453,7.828834527588088,72,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.424165281042027
0.0,2.19722457733622,5.17614973257383,56,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.697011617992072
0.0,1.3862943611198906,5.796057750765373,60,1.0986122886681098,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.854522203757432
0.0,2.4849066497880004,7.6128310304073565,88,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.484876589939695
0.0,1.3862943611198906,7.003974136722679,63,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.577484466313456
0.0,1.9459101490553128,7.465082736399548,64,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.105090961257083
0.0,1.6094379124341005,6.726233402358747,64,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.475930197953147
0.0,1.0986122886681098,5.288267030694535,58,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.369734424126431
0.0,1.0986122886681098,4.605170185988092,21,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.829958044235482
0.0,1.3862943611198906,5.087596335232384,68,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.488577985599962
0.0,1.791759469228055,3.828641396489095,29,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.49363784611014
0.0,1.0986122886681098,4.990432586778736,39,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.499046919474152
0.0,2.19722457733622,6.410174881966167,54,1.791759469228055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.251482315307356
0.0,1.6094379124341005,7.592366128519796,51,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.399760094524142
0.0,1.3862943611198906,6.739336627357174,47,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.742026886409505
0.0,1.0986122886681098,4.852030263919617,50,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.742379392141373
0.0,1.0986122886681098,5.293304824724492,39,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.742144402127368
0.0,1.3862943611198906,4.007333185232471,41,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.200773361130604
0.0,0.6931471805599453,4.941642422609304,29,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.546241016698438
0.0,1.6094379124341005,6.142037405587356,40,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.274602732600881
0.0,1.0986122886681098,5.40717177146012,59,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.984422170032127
0.0,1.3862943611198906,4.718498871295094,49,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.092660584279184
0.0,1.6094379124341005,6.8178305714541505,85,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.241510364982322
0.0,1.3862943611198906,5.0751738152338275,66,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.095903532961099
0.0,2.302585092994046,8.795430805040017,115,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.397085630635491
0.0,1.791759469228055,6.46614472423762,62,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48559143430275
0.0,1.6094379124341005,5.236441962829949,117,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.657964988247679
0.0,0.6931471805599453,5.733341276897747,29,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.299797366758161
0.0,1.6094379124341005,4.962844630259907,67,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.822135503983963
0.0,1.3862943611198906,5.811140992976701,42,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.874587876279321
0.0,0.6931471805599453,8.277411998949004,72,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99942246750796
0.0,2.6390573296152584,4.90527477843843,36,1.6094379124341005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222974153074405
0.6931471805599453,1.6094379124341005,6.037870919922137,61,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.185989612151783
0.0,2.19722457733622,6.563855526532128,81,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.302587076486851
0.0,1.3862943611198906,7.118826249062077,80,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.268009096810376
0.6931471805599453,1.3862943611198906,5.700443573390688,44,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.882527706063392
0.0,1.9459101490553128,6.872128101338986,82,1.0986122886681098,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.404237196256766
0.0,2.302585092994046,6.989335265974559,37,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.078998258685154
0.0,0.6931471805599453,5.513428746164983,59,0.6931471805599453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4306302222434
0.0,1.0986122886681098,4.875197323201151,49,0.6931471805599453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.545177444479562
0.0,1.0986122886681098,7.2640301428995295,43,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.284134806195206
0.0,1.0986122886681098,7.173191742486599,79,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0166096838942185
0.0,1.0986122886681098,6.6758232216348485,108,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.074116816197362
0.0,1.6094379124341005,6.52649485957079,51,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.264730177929867
0.6931471805599453,2.4849066497880004,5.521460917862246,52,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.494430215031565
0.0,1.3862943611198906,6.862757913051402,54,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13135086863854
0.0,2.079441541679836,6.826545223556594,95,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.352707613263105
0.0,1.3862943611198906,7.69439280262942,72,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.481893062498079
0.0,1.0986122886681098,6.068425588244112,48,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.909569022851997
0.0,1.0986122886681098,4.672828834461906,26,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.349493433368758
0.0,2.8903717578961645,8.441391477999955,87,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.315530976004416
0.0,2.19722457733622,5.153291594497778,49,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.779885115070523
0.0,1.6094379124341005,6.910750787961936,61,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828712071641683
0.0,1.3862943611198906,4.948759890378168,51,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.186144304522325
0.0,1.3862943611198906,4.430816798843313,92,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1846291527173145
0.0,1.9459101490553128,5.648974238161206,30,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.455955881945048
0.0,1.3862943611198906,7.1308988302963465,61,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.919319398258887
0.0,1.0986122886681098,5.45958551414416,59,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.796469243086058
0.0,1.9459101490553128,7.497761700622568,46,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.486379932643887
0.0,1.9459101490553128,5.54907608489522,50,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76663636978693
0.0,2.302585092994046,6.6039438246004725,21,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.678780279245737
0.0,1.3862943611198906,5.54907608489522,92,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.867963996467081
0.0,2.079441541679836,7.0466472778487566,78,1.3862943611198906,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.072885276660786
0.0,3.0445224377234235,6.542471960506806,76,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.955178267941482
0.0,3.7135720667043084,5.049856007249537,29,2.5649493574615367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.024187437668242
0.0,1.6094379124341005,0.0,51,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.914823062199872
0.0,1.0986122886681098,5.493061443340548,50,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.918264686095274
0.0,1.0986122886681098,6.311734809152916,61,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9197197609245755
0.0,0.6931471805599453,5.8607862234658645,28,0.6931471805599453,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.829793737512425
0.0,2.4849066497880004,6.008813185442595,44,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13352727053818
0.0,1.3862943611198906,5.8664680569332965,52,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.533656917446901
0.6931471805599453,1.9459101490553128,6.799055862058796,43,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.830203749893863
0.0,1.6094379124341005,5.82600010738045,117,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5294290875114225
0.0,2.3978952727983707,5.278114659230517,80,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.318242707551383
0.0,2.5649493574615367,8.056743774975313,35,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.392742186373976
0.0,1.9459101490553128,6.865891074883439,57,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532623618788787
0.0,1.9459101490553128,6.063785208687607,68,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.675081857716334
0.0,1.791759469228055,6.3332796281396915,85,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.068352710090403
0.6931471805599453,2.5649493574615367,7.086737934510577,79,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.842693708981022
0.0,1.9459101490553128,7.455876687491824,83,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.309914176872274
0.0,2.3978952727983707,7.9171719888457766,107,1.6094379124341005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0705330967602
0.0,1.6094379124341005,7.292337176173878,53,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4696541729321275
0.6931471805599453,3.0445224377234235,9.10331179921766,50,1.9459101490553128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964726628292238
0.0,1.9459101490553128,6.496774990185863,50,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.332829429864711
0.0,1.0986122886681098,6.364750756851912,51,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.34606197465204
0.0,1.3862943611198906,0.0,50,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.050122520269059
0.0,1.0986122886681098,3.951243718581428,48,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.499809670330264
0.0,0.6931471805599453,6.177944114050599,46,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.135564891081739
0.0,1.9459101490553128,7.1631723908466425,85,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735433352499688
0.0,2.302585092994046,7.014814351275545,33,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.414010796795793
0.0,1.791759469228055,4.700480365792417,48,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.296436005139872
0.0,2.19722457733622,6.877296071497429,82,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.251508751434526
0.0,0.6931471805599453,7.734121303328305,70,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
0.0,2.079441541679836,7.734121303328305,70,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.275097619191461
0.0,2.4849066497880004,5.786897381366707,69,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.575538886855792
1.0986122886681098,2.5649493574615367,7.014814351275545,28,1.791759469228055,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.875963123838439
0.0,2.19722457733622,4.84418708645859,31,1.791759469228055,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.938717966185838
0.0,0.0,3.610917912644224,41,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.553876891600541
0.6931471805599453,2.19722457733622,6.751101468936759,29,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.633280017292817
1.0986122886681098,2.302585092994046,4.553876891600541,29,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.777458681455224
0.6931471805599453,2.302585092994046,6.1224928095143865,53,1.6094379124341005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.724448442344912
0.0,2.079441541679836,5.62040086571715,69,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.236495329453033
0.0,1.0986122886681098,5.5373342670185375,79,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.254070134837509
0.0,1.791759469228055,5.147494476813453,52,0.6931471805599453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.355422675029144
0.6931471805599453,1.9459101490553128,5.723585101952382,34,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.198132825539046
0.0,1.791759469228055,6.309918278226516,31,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.740546975244026
0.0,1.0986122886681098,5.030437921392434,26,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.391842417059152
0.0,1.791759469228055,4.955827057601262,20,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.773357311489546
0.0,1.3862943611198906,5.298317366548036,54,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.410469571781528
0.0,2.6390573296152584,8.044626279767337,84,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.254884810077338
0.0,1.0986122886681098,6.1463292576688975,50,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758760544157663
0.0,1.3862943611198906,4.30406509320417,45,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.455321115357702
0.0,2.8332133440562166,8.021256180143997,50,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3492323708428
0.0,1.3862943611198906,5.303304908059076,41,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.201916317531627
0.0,1.6094379124341005,4.941642422609304,47,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.449128460502108
0.0,2.6390573296152584,4.219507705176107,44,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.235032984566557
0.0,0.6931471805599453,4.219507705176107,68,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746300662231438
0.0,1.791759469228055,6.7979404129749295,74,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.065661360606741
0.0,0.6931471805599453,6.210600077024652,45,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.369900982828227
0.0,0.6931471805599453,4.174387269895637,36,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.591673732008657
0.0,0.6931471805599453,5.135798437050261,60,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8501261661454995
0.0,1.6094379124341005,5.105945473900579,38,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3556411029742526
0.0,2.3978952727983707,4.189654742026425,34,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.074635189810806
0.0,1.3862943611198906,6.82001636467413,94,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3230099791384085
0.0,0.6931471805599453,5.662960480135946,52,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.105945473900579
0.0,0.6931471805599453,0.0,64,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.594413459749777
0.0,0.6931471805599453,0.0,60,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6025878921893355
0.0,1.9459101490553128,7.943782692458625,42,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.425371103179842
0.0,0.6931471805599453,6.061456918928018,42,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341005
0.0,1.0986122886681098,5.541263545158426,48,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7298240704894745
0.0,1.0986122886681098,6.3784261836515865,64,1.0986122886681098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.443977129084978
0.0,1.3862943611198906,4.836281906951479,26,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.907316143996812
0.0,1.0986122886681098,5.771441123130017,53,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.497761700622568
0.0,1.3862943611198906,5.680172609017067,59,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.888894669371592
0.0,1.0986122886681098,4.663439094112067,36,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879333174786028
0.0,1.0986122886681098,6.052089168924417,52,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879889967673464
0.0,1.0986122886681098,5.802118375377063,27,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.880307358983874
0.0,1.0986122886681098,4.852030263919617,36,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.880029117468442
0.0,1.6094379124341005,5.056245805348309,34,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.440419814291506
0.0,1.6094379124341005,5.945420608606575,79,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.655737000864299
0.0,1.0986122886681098,5.135798437050261,53,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.662331957082474
0.0,1.3862943611198906,4.836281906951479,39,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.702344075220351
0.0,1.0986122886681098,6.839476438228843,74,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.687108607866515
0.0,1.6094379124341005,5.455321115357702,50,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.036106025364846
0.0,1.3862943611198906,6.194405391104673,38,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.163946684342547
0.0,2.7080502011022096,6.563855526532128,34,1.0986122886681098,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.884576510596324
0.0,1.3862943611198906,5.869296913133774,33,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332204510175204
0.0,0.6931471805599453,6.317164686747284,92,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.935945103353701
0.0,1.6094379124341005,5.303304908059076,50,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.519390774959724
0.0,1.3862943611198906,4.605170185988092,36,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0817085861055755
0.6931471805599453,1.3862943611198906,5.891644211825772,37,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.134093721192866
0.0,1.9459101490553128,7.369600720526409,63,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.257707677160043
0.0,0.6931471805599453,5.030437921392434,62,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.238536930171769
0.0,1.0986122886681098,5.236441962829949,45,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.236685322712457
0.0,1.0986122886681098,5.62040086571715,41,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303752415563412
0.0,1.3862943611198906,5.135798437050261,88,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.388222810119277
0.0,1.0986122886681098,4.74493212836325,59,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.662677858158219
0.0,1.3862943611198906,4.276666119016055,61,0.6931471805599453,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07153089355666
0.0,2.079441541679836,5.966146739123692,31,1.6094379124341005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090542808520588
0.0,1.3862943611198906,5.880532986400699,42,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.648272670221846
0.0,2.19722457733622,5.973809611869261,69,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.019785010255124
0.0,1.3862943611198906,6.452048954437226,44,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8903717578961645
0.6931471805599453,1.0986122886681098,6.150602768446278,99,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.492490578775866
0.0,1.0986122886681098,7.1180162044653335,63,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.789454566086673
0.0,2.079441541679836,7.903965634032166,69,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12740456269308
